cumpop,L_utci_mean,L_tsd,L_hdh
0.0008854117489391785,0.0008295745368284555,0.0004891688145617056,0.0005668790419001988
0.0008875337523143449,0.0008315736791207745,0.0004904111428931297,0.0005683062966705208
0.0008897175142986613,0.0008336310042835411,0.0004916896278446395,0.0005697750901445743
0.0008912499444948626,0.0008350747088747331,0.0004925867901540638,0.0005708057993005116
0.0008924525544588723,0.0008362076893724796,0.0004932908589823355,0.000571614672098763
0.0008935832184720952,0.0008372728894912399,0.0004939528070043731,0.0005723751542098611
0.0008947141983376325,0.000838338387174899,0.0004946149399423648,0.0005731358487625263
0.0008958406082341121,0.0008393995794844365,0.0004952743973888372,0.000573893469564125
0.0008969086424105184,0.0008404057759479687,0.000495899678729954,0.000574611826985693
0.0008979802375549908,0.0008414153272044036,0.0004965270448422677,0.0005753325795064952
0.0008990652728373576,0.0008424375404331964,0.0004971622794925299,0.0005760623718342781
0.0009001441055333673,0.0008434539101968685,0.000497793882834355,0.0005767879923162146
0.0009012735447437699,0.0008445179564272106,0.0004984551137947414,0.0005775476506276485
0.0009024632727999386,0.000845638800861899,0.0004991516409012322,0.0005783478590832169
0.0009036416050242297,0.0008467489092677342,0.0004998414963101342,0.0005791404027275039
0.0009048102501593121,0.0008478498914535296,0.0005005256804060148,0.0005799264308570442
0.0009059969253162872,0.0008489678597476975,0.0005012204201905788,0.0005807245859393765
0.0009081876512765943,0.0008510317456818031,0.0005025029822066087,0.0005821980633682573
0.0009099036022026642,0.0008526483454044974,0.0005035075868532073,0.0005833522081606425
0.0009114165438964562,0.0008540736898508206,0.0005043933396055294,0.0005843698093930224
0.000912961065520099,0.0008555287857924015,0.0005052975808494426,0.0005854086512162768
0.0009138804842157534,0.0008563949714075337,0.0005058358551554215,0.0005860270501946446
0.0009148178949385845,0.0008572781073361643,0.0005063846629060511,0.0005866575505706428
0.000915750193095193,0.0008581564267091394,0.0005069304775012792,0.000587284612245923
0.0009166937115875149,0.0008590453167757906,0.0005074828610497465,0.0005879192206941531
0.0009177445633164554,0.0008600353256319813,0.0005080980829152097,0.0005886260212396111
0.0009188275241825031,0.0008610555845503125,0.000508732103097015,0.0005893544183195722
0.0009199172206484326,0.0008620821890865372,0.0005093700666403909,0.0005900873457490958
0.000921010533817074,0.000863112200923351,0.0005100101475848501,0.0005908227057648531
0.0009221029385789621,0.0008641413569489158,0.0005106496967019527,0.0005915574547882401
0.0009232154717041779,0.0008651894759331988,0.0005113010299831708,0.000592305742104221
0.0009243336407575317,0.0008662429045331163,0.000511955662822383,0.0005930578201329851
0.0009253730055080584,0.0008672220914911768,0.0005125641596284551,0.0005937568945622034
0.0009264256701082985,0.0008682138082559072,0.0005131804428406639,0.0005944649144408825
0.0009274662215989606,0.0008691941132434782,0.0005137896344245621,0.0005951647870688874
0.0009284848831716505,0.0008701537957092825,0.0005143860105409698,0.0005958499365865462
0.0009294435752852812,0.0008710569808653952,0.0005149472774964395,0.0005964947507788621
0.0009304139577408127,0.0008719711795086586,0.0005155153885705933,0.0005971474278692487
0.0009314057210938768,0.000872905521124834,0.0005160960171058721,0.0005978144857039614
0.0009325498853976299,0.0008739834398858327,0.0005167658688822602,0.0005985840480805697
0.0009338612314800678,0.0008752188608299972,0.0005175335973456452,0.000599466056551247
0.0009349947276289127,0.0008762867291076144,0.0005181972034434252,0.000600228443550492
0.0009361482431186813,0.0008773734576337933,0.0005188725298780796,0.0006010042955141032
0.000937322243673509,0.0008784794851678815,0.0005195598493081233,0.0006017939256871028
0.0009385321036273975,0.000879619295891044,0.0005202681626479423,0.0006026076748124894
0.0009396360694539966,0.000880659343611541,0.0005209144801983092,0.0006033501997823956
0.0009407507420419411,0.0008817094781865974,0.0005215670660294495,0.0006040999260962692
0.0009418311122665076,0.0008827272964580333,0.0005221995695184228,0.0006048265807165078
0.0009433557477686235,0.0008841636576572288,0.0005230921684188487,0.0006058520471784671
0.0009448949573367942,0.0008856137491040583,0.0005239932997162423,0.0006068873161249761
0.0009463678941973408,0.000887001404942072,0.0005248556316115025,0.0006078780101951179
0.0009475272888765843,0.0008880936722607248,0.0005255344000216675,0.0006086578164885489
0.0009486483548400935,0.0008891498300436758,0.0005261907288589172,0.0006094118429726674
0.0009497618574082962,0.0008901988623415275,0.0005268426297011969,0.0006101607823338542
0.0009508468984000658,0.0008912210809491564,0.0005274778676940329,0.0006108905785017686
0.0009519656774759119,0.0008922750842521013,0.0005281328576713316,0.0006116430668303099
0.0009530807975043095,0.0008933256403614227,0.0005287857054567919,0.0006123930940916414
0.0009542056020390905,0.0008943853202575004,0.0005294442230431569,0.0006131496351305171
0.0009553358484502865,0.0008954501269528178,0.0005301059265798013,0.0006139098363634167
0.000956460693358701,0.000896509844884951,0.0005307644678029376,0.000614666404557509
0.0009575830896810113,0.0008975672560007547,0.0005314215754996598,0.0006154213258380105
0.000958704677375178,0.0008986239053068744,0.0005320782097844807,0.0006161757032370137
0.0009597677866479913,0.0008996254620119719,0.0005327006078374111,0.0006168907481793327
0.0009608313761223543,0.0009006274711156085,0.0005333232870246684,0.0006176061161041503
0.0009620487896160326,0.0009017743980389747,0.000534036022589538,0.00061842494572367
0.0009633336987170209,0.0009029849126666292,0.0005347882735040009,0.000619289172739177
0.0009646288909960485,0.0009042051150904288,0.0005355465447120999,0.0006201603161974581
0.0009659378160198596,0.0009054382551519379,0.0005363128557650514,0.0006210406962694653
0.0009672633555415048,0.000906687047754661,0.0005370888937871554,0.0006219322512159177
0.0009685975352925893,0.000907943980329398,0.0005378699902375108,0.0006228296175615548
0.0009697170884682867,0.0009089987129128751,0.0005385254334120984,0.0006235826265479415
0.0009708149879185646,0.0009100330454919136,0.0005391681993982874,0.0006243210712865699
0.0009719103163024565,0.000911064955865781,0.0005398094601518972,0.0006250577867316414
0.0009739780039546003,0.0009130129272408888,0.0005410199893060238,0.000626448508866957
0.0009760914156302503,0.0009150039752813007,0.0005422572876210731,0.0006278699848792132
0.0009782474692035083,0.0009170351963119776,0.0005435195506643243,0.0006293201417373573
0.0009800914958981307,0.0009187724563920166,0.0005445991373574659,0.0006305604300080084
0.0009814785009462535,0.0009200791557515993,0.0005454111604142039,0.0006314933265314358
0.0009829398576427777,0.0009214559019011929,0.0005462667126944948,0.000632476231808904
0.000984041901575673,0.0009224941390029938,0.0005469119050708748,0.0006332174641173616
0.0009851391313266064,0.0009235278406573607,0.000547554278981123,0.0006339554584176941
0.0009863366446971275,0.0009246560196473861,0.0005482553640052413,0.0006347609032584529
0.0009875017809964281,0.0009257536961541755,0.0005489374938508068,0.0006355445713528177
0.0009886841028697725,0.0009268675632138596,0.0005496296850024833,0.0006363397984262217
0.0009898879116724138,0.0009280016731391266,0.0005503344556916543,0.0006371494775606816
0.0009914093950404792,0.0009294350647085066,0.0005512252091730383,0.0006381728239042598
0.0009927853352661436,0.0009307313398836638,0.000552030754321879,0.0006390982782526081
0.0009941505623413686,0.0009320175221850881,0.0005528300274494472,0.0006400165269596984
0.0009953670038772042,0.0009331635334256364,0.000553542193980931,0.0006408347028425257
0.000996674372273147,0.0009343952069858943,0.0005543075937050293,0.0006417140359300762
0.0009979869129801335,0.0009356317533874858,0.0005550760215621758,0.0006425968479025791
0.0009993150298892891,0.00093688297415052,0.0005558535685175655,0.0006434901363941628
0.0010006898898143972,0.0009381782315730405,0.0005566584812037046,0.0006444148641347496
0.001002111517904017,0.0009395175493475396,0.0005574907743438343,0.0006453710480392048
0.0010029610908934541,0.0009403179332269774,0.0005579881574332027,0.0006459424689502653
0.0010042021463440775,0.0009414871332704317,0.0005587147341979813,0.000646777200097664
0.00100521318919463,0.0009424396381276529,0.0005593066499282881,0.0006474572252796872
0.0010062370232143021,0.0009434041935628586,0.0005599060542573291,0.0006481458537737301
0.0010073431261926813,0.000944446254696981,0.0005605536230046715,0.0006488898161871901
0.0010091495345843926,0.000946148074522214,0.0005616111860365725,0.0006501048024706204
0.0010103508853532277,0.0009472798687304584,0.0005623145176681657,0.0006509128283369863
0.0010116536053437948,0.0009485071630216316,0.0005630771959801486,0.0006517890349173763
0.0010130613473503867,0.0009498333986982507,0.0005639013595034454,0.0006527358790731419
0.0010144775948717018,0.0009511676474319648,0.0005647305025861706,0.0006536884440192723
0.0010159106527777393,0.0009525177332521991,0.0005655694873201615,0.0006546523155929353
0.001017102896641432,0.0009536409478326091,0.0005662674873078928,0.0006554542161750724
0.001018311707424603,0.0009547797701305986,0.0005669751864099956,0.000656267259630558
0.0010194079081916356,0.00095581250237782,0.0005676169579009134,0.0006570045618385978
0.0010205036720534225,0.00095684482301601,0.0005682584736053555,0.000657741570185137
0.0010215892050733616,0.0009578675051640526,0.0005688939996564207,0.0006584716972901087
0.0010227121654710664,0.0009589254476960596,0.0005695514375914695,0.0006592269979664712
0.001023816353828433,0.0009599657050630982,0.0005701978854226271,0.0006599696726100789
0.0010249646476616057,0.0009610475142594311,0.0005708701548348461,0.0006607420124990288
0.0010261159189482935,0.0009621321285188073,0.0005715441673992677,0.0006615163550166182
0.0010272765971556421,0.0009632256050510498,0.0005722236872518423,0.00066229702460821
0.0010286386458607522,0.000964508793005626,0.0005730210996004464,0.0006632131355506003
0.0010300167199077115,0.0009658070784567542,0.0005738278939964277,0.0006641400251024255
0.0010316225171522226,0.0009673199022448595,0.000574768009094606,0.0006652200807725626
0.0010330379767759632,0.0009686534086991871,0.0005755966909021558,0.0006661721157805294
0.0010343430994735055,0.0009698829665838995,0.0005763607758805853,0.0006670499384163095
0.001035446025577089,0.0009709220347799168,0.0005770064847243996,0.0006677917640708182
0.0010367207062831163,0.0009721229132226395,0.0005777527474180173,0.0006686491114905283
0.0010378797974124488,0.0009732148945665044,0.0005784313381146787,0.0006694287136169613
0.001039069827795085,0.0009743360238233729,0.0005791280422184073,0.0006702291254166423
0.001040174658324319,0.0009753768861814092,0.0005797748660095249,0.0006709722319836254
0.0010412752318821083,0.0009764137380408046,0.0005804191975537906,0.0006717124753210432
0.0010427333179065066,0.0009777874028856993,0.000581272835016842,0.0006726931807516835
0.0010441721552234098,0.0009791429334968429,0.000582115203310888,0.0006736609395442944
0.0010455512993755632,0.000980442227095543,0.0005829226242006892,0.0006745885488465032
0.0010469292667110671,0.0009817404120136626,0.0005837293561223758,0.0006755153666244399
0.0010483880283481198,0.0009831147133541663,0.0005845833891233191,0.0006764965264706553
0.0010503793613030768,0.000984990750864253,0.0005857492163676079,0.0006778358926057535
0.0010524235421208064,0.0009869165764183946,0.0005869459834294037,0.0006792108040963051
0.0010545667084846352,0.00098893565639138,0.0005882007016470553,0.0006806522930459296
0.0010567380232913458,0.0009909812550510397,0.0005894718993898985,0.0006821127145758934
0.0010589092370960037,0.0009930267585565266,0.0005907430380010206,0.0006835730681721002
0.001061017437446358,0.0009950128970002245,0.0005919772853421013,0.0006849910390585046
0.001062758338190409,0.000996653001980684,0.0005929964968767494,0.0006861619650432049
0.00106381916791622,0.0009976524111214215,0.0005936175603673239,0.0006868754767672588
0.0010657996701342299,0.000999518244979365,0.0005947770467492383,0.0006882075581726742
0.0010669486288409423,0.001000600680553972,0.0005954497054121272,0.0006889803452540944
0.0010680942160094145,0.0010016799397977757,0.0005961203902056409,0.0006897508646463613
0.0010691626165391613,0.001002686481403293,0.0005967458860285724,0.0006904694684763749
0.0010702229004732606,0.00100368537635291,0.000597366629985015,0.0006911826131021323
0.0010711569657579781,0.0010045653605397018,0.0005979134791466067,0.0006918108633438647
0.0010721965344157444,0.001005544739599053,0.0005985220953303119,0.0006925100749206408
0.0010733763667176294,0.0010066562612300479,0.0005992128289606699,0.000693303627513795
0.0010745646657918618,0.001007775759418893,0.0005999085194687062,0.0006941028748392779
0.0010757486844453171,0.0010088912250174485,0.0006006017040014625,0.0006948992431632264
0.001076931742559735,0.0010100057856908585,0.0006012943261859804,0.0006956949654307458
0.0010780503553152424,0.0010110596323031841,0.0006019492187909228,0.0006964473418925958
0.0010791744605841292,0.0010121186534199033,0.0006026073269915904,0.0006972034126067798
0.0010802993206496486,0.0010131783856315655,0.0006032658770884641,0.0006979599909955072
0.0010814240640122578,0.0010142380078972562,0.0006039243588615392,0.0006987164908901155
0.001082412632206844,0.0010151693393502439,0.0006045031167890956,0.0006993813996683124
0.0010834085279440289,0.0010161075740911716,0.0006050861646314922,0.0007000512369354325
0.0010844378529137914,0.0010170773025579938,0.0006056887836410297,0.0007007435586303449
0.0010855442443529456,0.0010181196354514083,0.0006063365212679308,0.0007014877150618832
0.0010866100855069882,0.0010191237658655618,0.0006069605187026009,0.0007022045974614665
0.0010876566533487286,0.0010201097388657413,0.0006075732325633643,0.0007029085166738817
0.0010888744365942016,0.0010212570141327807,0.0006082861845996758,0.0007037275949876396
0.0010900044455894014,0.0010223215971581624,0.0006089477491409625,0.000704487636535066
0.0010911331549478239,0.0010233849557939525,0.0006096085528090065,0.0007052468039496746
0.001092253534559564,0.0010244404669639598,0.000610264479821142,0.0007060003687951133
0.0010933726222150328,0.0010254947609801904,0.0006109196504565925,0.0007067530646736254
0.001094439315973214,0.0010264996946338732,0.0006115441470489402,0.0007074705205328639
0.0010954074158231347,0.0010274117428312577,0.0006121109217700736,0.0007081216623477721
0.00109636653899667,0.0010283153340894984,0.0006126724410898601,0.0007087667664700254
0.0010973203450170524,0.0010292139160504555,0.0006132308474786864,0.000709408294286844
0.0010982640723103878,0.001030103002828828,0.0006137833532698502,0.0007100430431741735
0.0010992142775328232,0.0010309981924730971,0.0006143396515690487,0.0007106821491022682
